Volatility 3 Framework 1.0.1

Offset	Name	Size
0x3fc603a0	\Users\Daniel\AppData\LocalLow\Microsoft\CryptnetUrlCache\MetaData\7423F88C7F265F0DEFC08EA88C3BDE45_D975BBA8033175C8D112023D8A7A8AD6	128
0x3fc615d8	\Windows\System32\cmd.exe	128
0x3fc61690	\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010007.wid	128
0x3fc67e18	\Users\Daniel\AppData\Local\Mozilla\Firefox\Profiles\4alc5cmj.default-release\cache2\entries\4DF819E7048C06BCA18CC699F896BC6B5176DA81	128
0x3fc68d58	\Windows\System32\fr-FR\sstpsvc.dll.mui	128
0x3fc69f80	\Windows\System32\kernel32.dll	128
0x3fc6c2f0	\$Directory	128
0x3fc6d8d0	\PROGRA~1\MOZILL~1\osclientcerts.dll	128
0x3fc6e5d8	\Users\Daniel\AppData\Roaming\Mozilla\Firefox\Profiles\4alc5cmj.default-release\AlternateServices.txt	128
0x3fc6e690	\Windows\System32\werconcpl.dll	128
0x3fc6f118	\Windows\Fonts\segoeuil.ttf	128
0x3fc70860	\Windows\Fonts\mvboli.ttf	128
0x3fc714b0	\Program Files\Mozilla Firefox\pingsender.exe	128
0x3fc73f80	\Windows\Fonts\trebucbd.ttf	128
0x3fc74110	\Windows\System32\sti_ci.dll	128
0x3fc77038	\Windows\System32\tsgqec.dll	128
0x3fc77530	\Windows\System32\fr-FR\FXSRESM.dll.mui	128
0x3fc775e8	\Windows\System32\fr-FR\gameux.dll.mui	128
0x3fc77a78	\Windows\System32\NaturalLanguage6.dll	128
0x3fc77b30	\Windows\System32\wshext.dll	128
0x3fc77c60	\Windows\System32\dmocx.dll	128
0x3fc78a28	\ProgramData\Microsoft\Windows\WER\ReportArchive	128
0x3fc78f80	\Windows\System32\fr-FR\crypt32.dll.mui	128
0x3fc79438	\Users\Daniel\AppData\LocalLow\Microsoft\CryptnetUrlCache\Content\94308059B57B3142E455B38A6EB92015	128
0x3fc794f0	\Windows\System32\consent.exe	128
0x3fc79648	\Windows\System32\ieui.dll	128
0x3fc79f10	\Windows\winsxs\Manifests\x86_microsoft.windows.i..utomation.proxystub_6595b64144ccf1df_1.0.7600.16385_none_9d148a8db8d32238.manifest	128
0x3fc7a2c8	\Windows\System32\w32time.dll	128
0x3fc7bf80	\$Directory	128
0x3fc7c818	\Program Files\Mozilla Firefox\fonts\TwemojiMozilla.ttf	128
0x3fc7c910	\Windows\System32\dciman32.dll	128
0x3fc7cce0	\Windows\bfsvc.exe	128
0x3fc7d1a0	\Windows\SERVIC~2\NETWOR~1\AppData\Local\Temp\MpCmdRun.log	128
0x3fc7d4d0	\Users\Daniel\AppData\Roaming\Microsoft\SystemCertificates\My	128
0x3fc7fe58	\Windows\Fonts\nyala.ttf	128
0x3fc81408	\Windows\System32\dxva2.dll	128
0x3fc83418	\Windows\System32\drivers\mssmbios.sys	128
0x3fc844f0	\Windows\System32\fr-FR\SyncCenter.dll.mui	128
0x3fc85108	\Program Files\Mozilla Firefox\api-ms-win-crt-time-l1-1-0.dll	128
0x3fc87038	\Windows\System32\winevt\Logs\Microsoft-Windows-Bits-Client%4Operational.evtx	128
0x3fc875a0	\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2	128
0x3fc87690	\$Directory	128
0x3fc87a18	\Windows\Fonts\latha.ttf	128
0x3fc87ad0	\Windows\System32\timedate.cpl	128
0x3fc89318	\Windows\winsxs\Manifests\x86_microsoft.windows.systemcompatible_6595b64144ccf1df_6.0.7600.16385_none_49adccbde8169a03.manifest	128
0x3fc89f80	\Windows\Fonts\angsa.ttf	128
0x3fc8a540	\Windows\Fonts\consolab.ttf	128
0x3fc8a9b0	\$ConvertToNonresident	128
0x3fc8b038	\Windows\System32\DiagCpl.dll	128
0x3fc8b0f0	\Windows\Prefetch\NOTEPAD.EXE-EB1B961A.pf	128
0x3fc8b678	\Windows\System32\winevt\Logs\Microsoft-Windows-Diagnosis-Scheduled%4Operational.evtx	128
0x3fc8b730	\Windows\System32\wscinterop.dll	128
0x3fc8c6d8	\Windows\System32\sdcpl.dll	128
0x3fc8edf8	\$ConvertToNonresident	128
0x3fc8eeb0	\Windows\System32\winevt\Logs\Microsoft-Windows-NetworkAccessProtection%4WHC.evtx	128
0x3fc8f9a8	\Windows\System32\tzres.dll	128
0x3fc8fa60	\Users\Daniel\AppData\Local\Microsoft\Windows\Explorer\thumbcache_32.db	128
0x3fc90038	\ProgramData\Microsoft\Windows\Start Menu	128
0x3fc90130	\Windows\System32\fr-FR\propsys.dll.mui	128
0x3fc901e8	\Users\Daniel\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\User Pinned	128
0x3fc90ec8	\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2	128
0x3fc90f80	\Windows\System32\fr-FR\authui.dll.mui	128
0x3fc92750	\Windows\System32\api-ms-win-core-file-l2-1-0.dll	128
0x3fc92808	\Windows\winsxs\x86_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.7601.17514_none_72d18a4386696c80	128
0x3fc929a0	\Windows\Fonts\plantc.ttf	128
0x3fc93710	\System Volume Information\{acba011c-94d3-11ec-99ac-f4267968ed8a}{3808876b-c176-4e48-b7ae-04046e6cc752}	128
0x3fc94038	\Windows\System32\drivers\hdaudbus.sys	128
0x3fc95c80	\ProgramData\Microsoft\Windows\Start Menu\Programs\Administrative Tools\Memory Diagnostics Tool.lnk	128
0x3fc99930	\Users\Daniel\AppData\Local\Microsoft\Windows\Explorer\thumbcache_idx.db	128
0x3fc99dc8	\Program Files\Internet Explorer\sqmapi.dll	128
0x3fc9c4c8	\Windows\System32\reg.exe	128
0x3fc9ce50	\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2	128
0x3fc9d1b8	\Windows\System32\wscui.cpl	128
0x3fc9d438	\Windows\System32\gdi32.dll	128
0x3fc9d4f0	\Windows\System32\NlsData0003.dll	128
0x3fc9dc40	\Program Files\Mozilla Firefox\browser\features\webcompat@mozilla.org.xpi	128
0x3fc9dd88	\Windows\System32\winevt\Logs\Microsoft-Windows-WindowsBackup%4ActionCenter.evtx	128
0x3fc9de68	\Windows\Fonts\symbol.ttf	128
0x3fc9f968	\Windows\System32\drivers\bthpan.sys	128
0x3fc9fb68	\Windows\System32\oleaccrc.dll	128
0x3fc9fc20	\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2	128
0x3fca1278	\Windows\System32	128
0x3fca1890	\Windows\Fonts\l_10646.ttf	128
0x3fca2580	\Users\Daniel\Links\desktop.ini	128
0x3fca3f80	\Windows\System32\Display.dll	128
0x3fca42c8	\Windows\Fonts\calibriz.ttf	128
0x3fca7450	\Program Files\Adobe\Acrobat Reader DC\Reader\acrocef_1\chrome_elf.dll	128
0x3fca9330	\Windows\System32\fr-FR\rpcrt4.dll.mui	128
0x3fca9f80	\ProgramData\Microsoft\Network\Downloader\qmgr1.dat	128
0x3fcad830	\Windows\System32\fr-FR\tquery.dll.mui	128
0x3fcade88	\Program Files\Mozilla Firefox\firefox.exe	128
0x3fcae788	\Windows\Fonts\upcebi.ttf	128
0x3fcb2a50	\Windows\Fonts\framdit.ttf	128
0x3fcb34a8	\Windows\Fonts\aparaj.ttf	128
0x3fcb4f80	\Windows\Fonts\trebucbi.ttf	128
0x3fcb5348	\Windows\Fonts\georgiab.ttf	128
0x3fcb5920	\Windows\Fonts\calibri.ttf	128
0x3fcb9370	\Windows\System32\fr-FR\shdocvw.dll.mui	128
0x3fcba508	\Windows\System32\sechost.dll	128
0x3fcbb200	\$Directory	128
0x3fcbd038	\Windows\System32\comres.dll	128
0x3fcbe6e0	\$NonCachedIo	128
0x3fcbe798	\Users\Daniel\AppData\Local\Mozilla\Firefox\Profiles\4alc5cmj.default-release\cache2\entries\6F7EE7997597D573033A817FD0CF7EEE9CEA1AFC	128
0x3fcbfef0	\$ConvertToNonresident	128
0x3fcc0420	\$Directory	128
0x3fcc0740	\$Directory	128
0x3fcc0d80	\Windows\Fonts\trebucit.ttf	128
0x3fcc23e8	\Windows\Fonts\david.ttf	128
0x3fcc32b0	\Windows\System32\NlsData000c.dll	128
0x3fcc42e0	\Windows\SoftwareDistribution\DataStore\Logs\edb.log	128
0x3fcc5738	\Windows\Fonts\LaoUIb.ttf	128
0x3fcc77a0	\Windows\System32\mstask.dll	128
0x3fcc7978	\Windows\Resources\Themes\Aero\Shell\NormalColor\shellstyle.dll	128
0x3fcc7a30	\Windows\System32\sstpsvc.dll	128
0x3fcc8110	\Users\Daniel\Desktop	128
0x3fcc81d0	\Windows\System32\networkexplorer.dll	128
0x3fcc8340	\Users\Daniel\AppData\Roaming\Microsoft\Windows\Libraries	128
0x3fcc83f8	\Users\Daniel\AppData\Roaming\Microsoft\Windows\Libraries	128
0x3fcc8950	\Users\Daniel\AppData\Local\Microsoft\Windows\Burn	128
0x3fcc8be8	\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2	128
0x3fcc8ca0	\Users\Daniel\AppData\Roaming\Microsoft\Windows\Start Menu	128
0x3fcc8d58	\Windows\System32\PerfCenterCpl.ico	128
0x3fcc8f80	\Users\Daniel\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\User Pinned	128
0x3fccebe8	\Users\Daniel\AppData\Roaming\Mozilla\Firefox\Profiles\4alc5cmj.default-release\formhistory.sqlite	128
0x3fcceca0	\Windows\System32\winhttp.dll	128
0x3fcced58	\Windows\System32\fr-FR\tzres.dll.mui	128
0x3fccee10	\ProgramData\Mozilla-1de4eec8-1241-4177-a864-e594e8d1fb38\uninstall_ping_308046B0AF4A39CB_11ec5cf7-cd61-4a98-ac69-f1f3922a0674.json.tmp	128
0x3fcceec8	\Users\Daniel\AppData\Roaming\Mozilla\Firefox\Profiles\4ALC5C~1.DEF\cert9.db	128
0x3fccef80	\Program Files\Mozilla Firefox\ucrtbase.dll	128
0x3fcd02d0	\$Directory	128
0x3fcd12a0	\$Directory	128
0x3fcd1718	\Users\Daniel\AppData\Roaming\Mozilla\Firefox\Profiles\4alc5cmj.default-release\saved-telemetry-pings\82c8ca82-7186-4dbc-b141-cbc5082d4926	128
0x3fcd18e8	\Windows\System32\davclnt.dll	128
0x3fcd2998	\Windows\System32\fr-FR\hcproviders.dll.mui	128
0x3fcd2a50	\Windows\System32\fr-FR\ActionCenter.dll.mui	128
0x3fcd3aa8	\Windows\System32\batt.dll	128
0x3fcd3b80	\Windows\Fonts\angsai.ttf	128
0x3fcd6cd8	\Users\Daniel\AppData\Roaming\Adobe\Acrobat\DC\JSCache\GlobSettings	128
0x3fcd7038	\Windows\System32\SMI\Store\Machine\SCHEMA.DAT{e29ac73d-7037-11de-816d-001c23e25b76}.TMContainer00000000000000000001.regtrans-ms	128
0x3fcd7298	\$LogFile	128
0x3fcd75f8	\ProgramData\Microsoft\Windows\Start Menu\Programs\Accessories\Accessibility\Desktop.ini	128
0x3fcd8038	\Windows\Fonts\cambria.ttc	128
0x3fcda940	\Windows\inf\lltdio.PNF	128
0x3fcda9f8	\Windows\System32\api-ms-win-core-synch-l1-2-0.dll	128
0x3fcdb100	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-ICM-Package~31bf3856ad364e35~x86~~6.1.7601.17514.cat	128
0x3fcdd0c8	\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2	128
0x3fcdd8d0	\Windows\System32\fr-FR\vsstrace.dll.mui	128
0x3fcde240	\Windows\System32\thumbcache.dll	128
0x3fcde468	\Windows\System32\SmartcardCredentialProvider.dll	128
0x3fcdea50	\Users\Public\Desktop	128
0x3fcdece8	\Users\Public\Desktop	128
0x3fcdef80	\Users\Daniel\Desktop	128
0x3fcdfe68	\Windows\Fonts\aparaji.ttf	128
0x3fce0038	\$Directory	128
0x3fce0bf0	\Windows\System32\accessibilitycpl.dll	128
0x3fce1750	\Windows\inf\rspndr.PNF	128
0x3fce1de0	\Windows\System32\elslad.dll	128
0x3fce2148	\Endpoint	128
0x3fce2200	\Users\Daniel\AppData\Local\Microsoft\Windows\Explorer\thumbcache_idx.db	128
0x3fce3038	\Windows\System32\fr-FR\rundll32.exe.mui	128
0x3fce3130	\Windows\System32\aclui.dll	128
0x3fce34e0	\Windows\System32\qmgr.dll	128
0x3fce36d0	\Windows\System32\bthprops.cpl	128
0x3fce3c60	\Windows\Branding\ShellBrd\shellbrd.dll	128
0x3fce3d18	\Windows\System32\OobeFldr.dll	128
0x3fce4f80	\Users\Daniel\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\User Pinned\TaskBar\Firefox.lnk	128
0x3fce88e8	\W32TIME_ALT	128
0x3fcea6a0	\Windows\System32\drivers\acpi.sys	128
0x3fcebe58	\Windows\System32\desk.cpl	128
0x3fced490	\$Directory	128
0x3fcedb00	\Windows\Fonts\utsaah.ttf	128
0x3fcefb38	\Users\Daniel\Links	128
0x3fcf0038	\Windows\System32\drivers\monitor.sys	128
0x3fcf0428	\Windows\System32\SearchProtocolHost.exe	128
0x3fcf09a8	\ProgramData\Microsoft\Search\Data\Applications\Windows\MSS.log	128
0x3fcf3260	\Windows\System32\dwmapi.dll	128
0x3fcf3318	\Windows\System32\config\systemprofile\AppData\Roaming\Microsoft\SystemCertificates\My	128
0x3fcf3cb0	\Windows\System32\wdc.dll	128
0x3fcf70d0	\Windows\System32\midimap.dll	128
0x3fcf72b8	\Program Files\Mozilla Firefox\softokn3.dll	128
0x3fcf75f0	\Program Files\Mozilla Firefox\vcruntime140.dll	128
0x3fcf8810	\$ConvertToNonresident	128
0x3fcf8e50	\Users\Daniel\AppData\Local\Mozilla\Firefox\Profiles\4alc5cmj.default-release\safebrowsing\social-tracking-protection-facebook-digest256.vlpset	128
0x3fcf97d0	\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_5.82.7601.17514_none_ec83dffa859149af\comctl32.dll	128
0x3fcf9f80	\Windows\System32\fr-FR\MMDevAPI.dll.mui	128
0x3fcfab68	\Program Files\Mozilla Firefox\api-ms-win-core-file-l2-1-0.dll	128
0x3fcfaef0	\Program Files\Adobe\Acrobat Reader DC\Reader\AcroRd32.dll	128
0x3fcfc4c0	\Windows\Fonts\msgothic.ttc	128
0x3fcfe800	\Users\Daniel\AppData\Local\Mozilla\Firefox\Profiles\4alc5cmj.default-release\cache2\index.log	128
0x3fd014d0	\Windows\Fonts\phagspab.ttf	128
0x3fd01ec8	\Windows\System32\KBDFR.DLL	128
0x3fd01f80	\Windows\System32\wups.dll	128
0x3fd041b0	\Users\Daniel\AppData\Local\Microsoft\Windows\WER\ERC	128
0x3fd05710	\Windows\System32\SessEnv.dll	128
0x3fd05ef0	\Windows\System32\fr-FR\setupapi.dll.mui	128
0x3fd06830	\Windows\Fonts\cordia.ttf	128
0x3fd077c0	\Windows\System32\fr-FR\NetworkExplorer.dll.mui	128
0x3fd08200	\Windows\System32\d3d11.dll	128
0x3fd08620	\Windows\Fonts\comic.ttf	128
0x3fd0af80	\Users\Daniel\Documents\RH-Documents\Confidential\Resultat Entretien 2021.txt	128
0x3fd0cd00	\$Directory	128
0x3fd14b58	\Windows\System32\fr-FR\wldap32.dll.mui	128
0x3fd16578	\Windows\System32\fr-FR\msutb.dll.mui	128
0x3fd1b4a0	\srvsvc	128
0x3fd1bf80	\Windows\System32\fr-FR\winhttp.dll.mui	128
0x3fd217f0	\Windows\System32\api-ms-win-crt-stdio-l1-1-0.dll	128
0x3fd218a8	\$Directory	128
0x3fd21ec8	\Windows\Resources\Ease of Access Themes\hcwhite.theme	128
0x3fd25038	\Users\Daniel\AppData\Roaming\Microsoft\Windows\Recent\desktop.ini	128
0x3fd250f0	\Windows\System32\C_932.NLS	128
0x3fd253f0	\Windows\System32\fr-FR\srchadmin.dll.mui	128
0x3fd26038	\Windows\System32\fr-FR\shlwapi.dll.mui	128
0x3fd260f0	\Windows\System32\fr-FR\advapi32.dll.mui	128
0x3fd294d0	\Windows\Fonts\andlso.ttf	128
0x3fd2ac30	\Windows\System32\elslad.dll	128
0x3fd2b308	\Windows\Fonts\calibrib.ttf	128
0x3fd2c208	\Windows\System32\notepad.exe	128
0x3fd2c378	\Program Files\Mozilla Firefox\api-ms-win-crt-multibyte-l1-1-0.dll	128
0x3fd2c430	\ProgramData\Microsoft\Windows Defender\Definition Updates\Updates	128
0x3fd2c4e8	\Windows\System32\wscapi.dll	128
0x3fd2c6e8	\Windows\System32\netman.dll	128
0x3fd2c910	\Windows\System32\wdmaud.drv	128
0x3fd2cf80	\Windows\System32\rascfg.dll	128
0x3fd310d0	\Windows\Fonts\lvnm.ttf	128
0x3fd31e60	\Windows\Fonts\StaticCache.dat	128
0x3fd33128	\Windows\Fonts\majalla.ttf	128
0x3fd341f8	\Windows\System32\FXSAPI.dll	128
0x3fd34cd0	\Windows\System32\fr-FR\wer.dll.mui	128
0x3fd3cef0	\	128
0x3fd3d5c0	\ProgramData\Microsoft\Search\Data\Applications\Windows\tmp.edb	128
0x3fd3fce0	\Users\Daniel\AppData\Roaming\Mozilla\Firefox\Profiles\4alc5cmj.default-release\places.sqlite	128
0x3fd40038	\Windows\Fonts\cordiauz.ttf	128
0x3fd41f80	\Users\Daniel\AppData\LocalLow\Microsoft\CryptnetUrlCache\MetaData\CAF4703619713E3F18D8A9D5D88D6288_A7725538C46DE2D0088EE44974E2CEBA	128
0x3fd436c0	\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2	128
0x3fd49038	\Windows\winsxs\FileMaps\$$.cdf-ms	128
0x3fd49250	\Windows\System32\p2pcollab.dll	128
0x3fd49398	\Windows\System32\NlsData0416.dll	128
0x3fd49710	\Users\Daniel\AppData\Roaming\Mozilla\Firefox\Profiles\4alc5cmj.default-release\saved-telemetry-pings\4adbcbe9-1b40-40ef-bfbb-9a0c20f7fa45	128
0x3fd49930	\Windows\System32\prnfldr.dll	128
0x3fd4a328	\Windows\System32\mf.dll	128
0x3fd4e0f0	\Windows\System32\drivers\rfcomm.sys	128
0x3fd4e1a8	\Windows\Fonts\angsaz.ttf	128
0x3fd509d8	\Windows\Fonts\vrinda.ttf	128
0x3fd534f0	\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2	128
0x3fd53620	\	128
0x3fd53880	\Program Files\Mozilla Firefox\api-ms-win-core-localization-l1-2-0.dll	128
0x3fd54038	\Windows\Fonts\cordiaz.ttf	128
0x3fd54c78	\Windows\System32\WindowsCodecsExt.dll	128
0x3fd58828	\Program Files\Mozilla Firefox\xul.dll	128
0x3fd59610	\$ConvertToNonresident	128
0x3fd59790	\Windows\System32\winevt\Logs\Microsoft-Windows-Application-Experience%4Program-Compatibility-Troubleshooter.evtx	128
0x3fd5bce0	\Windows\System32\fontsub.dll	128
0x3fd636d8	\Windows\System32\fr-FR\wdmaud.drv.mui	128
0x3fd63e20	\Windows\System32\fr-FR\KernelBase.dll.mui	128
0x3fd63ed8	\Windows\ServiceProfiles\LocalService\AppData\Local\Microsoft\Windows\WindowsUpdate.log	128
0x3fd69370	\$ConvertToNonresident	128
0x3fd69ce0	\$ConvertToNonresident	128
0x3fd69e60	\Windows\System32\winevt\Logs\Microsoft-Windows-Application-Experience%4Program-Telemetry.evtx	128
0x3fd6e760	\Users\Daniel\AppData\Local\Mozilla\Firefox\Profiles\4alc5cmj.default-release\safebrowsing\block-flashsubdoc-digest256.vlpset	128
0x3fd72f80	\Windows\Fonts\palab.ttf	128
0x3fd73250	\Windows\System32\winevt\Logs\Microsoft-Windows-Application-Experience%4Problem-Steps-Recorder.evtx	128
0x3fd752f8	\Windows\System32\qmgrprxy.dll	128
0x3fd75ef0	\Windows\System32\fr-FR\imageres.dll.mui	128
0x3fd76f80	\Windows\System32\uxtheme.dll	128
0x3fd7cc98	\Windows\Fonts\angsab.ttf	128
0x3fd7eca0	\Windows\System32\version.dll	128
0x3fd7f240	\Windows\System32\msacm32.drv	128
0x3fd7f9d8	\Windows\Prefetch\DLLHOST.EXE-71214090.pf	128
0x3fd7fda0	\Windows\Fonts\raavi.ttf	128
0x3fd80198	\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2	128
0x3fd82b80	\Users\Daniel\AppData\Roaming\Mozilla\Firefox\Profiles\4alc5cmj.default-release\saved-telemetry-pings\8739f31a-bc2b-44cb-a903-6e6d5fdeb219.tmp	128
0x3fd86f80	\$Directory	128
0x3fd91640	\Program Files\Mozilla Firefox\vcruntime140.dll	128
0x3fd91728	\Windows\System32\cscapi.dll	128
0x3fd94038	\Windows\System32\winevt\Logs\Microsoft-Windows-Application-Experience%4Program-Inventory.evtx	128
0x3fd94248	\$ConvertToNonresident	128
0x3fd94d58	\Windows\Fonts\upceb.ttf	128
0x3fd94e50	\Users\Daniel\Links	128
0x3fd95178	\$ConvertToNonresident	128
0x3fda7730	\$Directory	128
0x3fdadf80	\$Directory	128
0x3fdb1038	\Windows\Fonts\couri.ttf	128
0x3fdb1b78	\Windows\System32\psapi.dll	128
0x3fdb3928	\Program Files\Mozilla Firefox\api-ms-win-core-file-l1-2-0.dll	128
0x3fdb4450	\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010007.dir	128
0x3fdbb9b8	\$Directory	128
0x3fdbd540	\Users\Daniel\AppData\Roaming\Mozilla\Firefox\Profiles\4alc5cmj.default-release\storage\permanent\chrome\idb\2918063365piupsah.sqlite	128
0x3fdbd5f8	\Windows\System32\d3d9.dll	128
0x3fdc8038	\Users\Daniel\Links\RecentPlaces.lnk	128
0x3fdc90e0	\Windows\Fonts\seguisym.ttf	128
0x3fdcb1e0	\Program Files\Mozilla Firefox\api-ms-win-core-file-l1-2-0.dll	128
0x3fdccf80	\Windows\System32\fr-FR\uxtheme.dll.mui	128
0x3fdcd138	\Windows\Fonts\cordiaui.ttf	128
0x3fdce1e8	\$Directory	128
0x3fdd0b80	\ProgramData\Microsoft\Windows\WER\ReportQueue\NonCritical_80072efe_6e23d15fb730c344a8db2ae2949e1fda461fe1_cab_09cc1592\Report.wer	128
0x3fdd9c20	\Users\Daniel\AppData\LocalLow\Adobe\AcroCef\DC\Acrobat\Cache\Visited Links	128
0x3fdeda90	\Windows\System32\sccls.dll	128
0x3fdf36a0	\Windows\System32\fr-FR\ole32.dll.mui	128
0x3fdf3b10	\Windows\System32\KernelBase.dll	128
0x3fdfb038	\Windows\Fonts\moolbor.ttf	128
0x3fdfd038	\Windows\Fonts\browa.ttf	128
