Offset(P)            #Ptr   #Hnd Access Name
0x0000818687606c50      1      1 R--r-- \Device\HarddiskVolume2\Windows\Fonts\arial.ttf
0x00008186876078d0      1      1 R--r-- \Device\HarddiskVolume2\Windows\Fonts\arialbd.ttf
0x0000818687607a60      1      1 R--r-- \Device\HarddiskVolume2\Windows\Fonts\arialbi.ttf
0x0000818687607bf0  32768      1 ------ \Device\DeviceApi\CMNotify
0x00008186876080a0  32768      1 R--r-d \Device\HarddiskVolume2\Windows\System32\fr-FR\crypt32.dll.mui
0x0000818687608550     33      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x00008186876086e0     15      0 R--r-d \Device\HarddiskVolume2\Program Files\Process Hacker 2\plugins\ExtendedTools.dll
0x0000818687609360  32681      1 ------ \Device\DeviceApi\CMApi
0x00008186876094f0     17      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000081868760a170  32766      1 RW-rw- \Device\HarddiskVolume2\Users\Admin\AppData\Local\BraveSoftware\Brave-Browser\User Data\Default\Network Action Predictor
0x000081868760a300     15      0 R--r-d \Device\HarddiskVolume2\Program Files\Process Hacker 2\plugins\DotNetTools.dll
0x000081868760aad0      3      0 R--r-d \Device\HarddiskVolume2\Windows\SysWOW64\msxml6.dll
0x000081868760b5c0     15      0 R--r-d \Device\HarddiskVolume2\Program Files\Process Hacker 2\plugins\ExtendedServices.dll
0x000081868760c3d0      7      0 R--r-d \Device\HarddiskVolume2\Windows\System32\WwanRadioManager.dll
0x000081868760c560     11      0 R--r-d \Device\HarddiskVolume2\Windows\System32\NetworkUXBroker.dll
0x000081868760cec0  32768      1 R--rw- \Device\HarddiskVolume2\Windows\System32
0x000081868760d370     13      0 R--rwd \Device\HarddiskVolume2\Windows\SysWOW64\msftedit.dll
0x000081868760d690  32759      1 ------ \Device\DeviceApi\CMApi
0x000081868760d820      1      0 R--r-d \Device\HarddiskVolume2\Windows\System32\svchost.exe
0x000081868760de60      7      0 R--r-d \Device\HarddiskVolume2\Windows\System32\credui.dll
0x000081868760e180     16      0 R--r-d \Device\HarddiskVolume2\Windows\System32\RMapi.dll
0x000081868760e7c0  32768      1 R--r-d \Device\HarddiskVolume2\Windows\System32\fr-FR\svchost.exe.mui
0x000081868760ee00     16      0 R--r-d \Device\HarddiskVolume2\Windows\System32\threadpoolwinrt.dll
0x000081868760f2b0     17      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000081868760f5d0      5      0 R--r-d \Device\HarddiskVolume2\Windows\System32\wbem\NCProv.dll
0x000081868760f8f0     14      0 R--r-d \Device\HarddiskVolume2\Windows\System32\NlsLexicons000c.dll
0x000081868760fc10      4      0 R--r-d \Device\HarddiskVolume2\ProgramData\Microsoft\Windows Defender\Definition Updates\{21FFD4D6-6643-4C52-9C6C-EB5109DAB6AB}\mpasdlta.vdm
0x000081868760fda0      8      0 R--r-d \Device\HarddiskVolume2\Windows\System32\WlanRadioManager.dll
0x00008186876100c0  32772      1 R--r-d \Device\HarddiskVolume2\Windows\SystemResources\imageres.dll.mun
0x00008186876103e0      5      0 R--r-d \Device\HarddiskVolume2\Windows\System32\IDStore.dll
0x0000818687610700     10      0 R--r-d \Device\HarddiskVolume2\ProgramData\Microsoft\Windows Defender\Definition Updates\{21FFD4D6-6643-4C52-9C6C-EB5109DAB6AB}\mpavbase.vdm
0x0000818687610ed0      3      0 R--r-d \Device\HarddiskVolume2\ProgramData\Microsoft\Windows Defender\Definition Updates\{21FFD4D6-6643-4C52-9C6C-EB5109DAB6AB}\mpavdlta.vdm
0x00008186876119c0      6      0 R--r-d \Device\HarddiskVolume2\Windows\System32\ieframe.dll
0x0000818687611b50      5      0 R--r-d \Device\HarddiskVolume2\Windows\System32\WofUtil.dll
0x0000818687612190     15      0 R--r-- \Device\HarddiskVolume2\Windows\System32\catroot2\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\catdb
0x0000818687612af0  32749      1 R--r-- \Device\HarddiskVolume2\Windows\System32\catroot2\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\catdb
0x0000818687612c80  32766      1 R--rw- \Device\HarddiskVolume2\Users\Admin\AppData\Local\BraveSoftware\Brave-Browser\User Data\Default\Session Storage\000003.ldb
0x0000818687613130     33      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x00008186876132c0  32765      1 R--r-- \Device\HarddiskVolume2\Windows\System32\catroot2\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\catdb.jfm
0x0000818687613770     33      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818687613900     16      0 R--r-d \Device\HarddiskVolume2\Program Files\BraveSoftware\Brave-Browser\Application\111.1.49.132\vk_swiftshader.dll
0x0000818687614260  32765      1 R--r-- \Device\HarddiskVolume2\Windows\System32\catroot2\{127D0A1D-4EF2-11D1-8608-00C04FC295EE}\catdb.jfm
0x0000818687614580     32      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818687615390     16      0 R--r-d \Device\HarddiskVolume2\Windows\System32\fr-FR\InputSwitch.dll.mui
0x0000818687615520      5      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818687615840     31      0 RW-r-- \Device\HarddiskVolume2\Windows\System32\config\systemprofile\AppData\Local\Microsoft\Windows\WebCache\V01.log
0x0000818687616e20  32767      1 R--rw- \Device\HarddiskVolume2\Users\Admin\AppData\Local\BraveSoftware\Brave-Browser\User Data\oofiananboodjbbmdelgdommihjbkfag\1.0.142\6.0\httpse.leveldb\000005.ldb
0x0000818687617140      9      0 R--r-d \Device\HarddiskVolume2\Windows\System32\msftedit.dll
0x00008186876172d0     16      0 R--r-d \Device\HarddiskVolume2\Windows\System32\fr-FR\windows.ui.xaml.dll.mui
0x0000818687617460  32766      1 R--rwd \Device\HarddiskVolume2\Windows\Fonts\segoeuib.ttf
0x0000818687617910  32777      1 -W-rw- \Device\HarddiskVolume2\Users\Admin\AppData\Local\BraveSoftware\Brave-Browser\User Data\Default\Session Storage\000004.log
0x0000818687617aa0      8      0 R--r-d \Device\HarddiskVolume2\Windows\System32\WordBreakers.dll
0x0000818687617c30  32781      1 -W-rw- \Device\HarddiskVolume2\Users\Admin\AppData\Local\BraveSoftware\Brave-Browser\User Data\Default\Session Storage\MANIFEST-000002
0x0000818687617dc0      6      0 R--r-d \Device\HarddiskVolume2\Windows\System32\InputSwitch.dll
0x00008186876193a0     17      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x00008186876196c0  32754      1 RW-r-- \Device\HarddiskVolume2\Windows\System32\winevt\Logs\Microsoft-Windows-Windows Defender%4Operational.evtx
0x00008186876199e0     12      0 R--r-d \Device\HarddiskVolume2\Windows\SoftwareDistribution\Download\Install\AM_Delta.exe
0x000081868761a340     33      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000081868761ab10  32768      1 R--r-d \Device\HarddiskVolume2\Windows\System32\fr-FR\shell32.dll.mui
0x000081868761b600     33      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000081868761bc40      2      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000081868761bdd0  32781      1 RWDrwd \Device\HarddiskVolume2\Users\Admin\AppData\Local\BraveSoftware\Brave-Browser\User Data\GrShaderCache\data_0
0x000081868761d090      9      0 R--r-d \Device\HarddiskVolume2\Windows\System32\wosc.dll
0x000081868761d860     17      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000081868761e350  32348      1 RWDrwd \Device\HarddiskVolume2\Users\Admin\AppData\Local\BraveSoftware\Brave-Browser\User Data\Default\Cache\Cache_Data\data_3
0x000081868761e4e0  32768      1 R--r-d \Device\HarddiskVolume2\Windows\System32\fr-FR\crypt32.dll.mui
0x00008186876205b0     10      0 R--r-d \Device\HarddiskVolume2\Windows\System32\dmcfgutils.dll
0x0000818687620740  32769      1 RWDrwd \Device\HarddiskVolume2\Users\Admin\AppData\Local\BraveSoftware\Brave-Browser\User Data\GrShaderCache\data_3
0x00008186876210a0  32768      1 RWDrwd \Device\HarddiskVolume2\Users\Admin\AppData\Local\BraveSoftware\Brave-Browser\User Data\Default\Cache\Cache_Data\index
0x0000818687621230     12      0 R--r-d \Device\HarddiskVolume2\Windows\System32\Windows.Data.Activities.dll
0x000081868789b400      1      0 RW-rwd \Device\HarddiskVolume2\$PrepareToShrinkFileSize
0x000081868789f1d0  32769      1 RW-r-- \Device\HarddiskVolume2\Users\Admin\NTUSER.DAT{53b39e7f-18c4-11ea-a811-000d3aa4692b}.TxR.2.regtrans-ms
0x000081868789fd50  32771      1 RWD--- \Device\clfs\Device\HarddiskVolume2\Users\Admin\NTUSER.DAT{53b39e7f-18c4-11ea-a811-000d3aa4692b}.TxR
0x000081868789fec0  32769      1 RW-r-- \Device\HarddiskVolume2\Users\Admin\NTUSER.DAT{53b39e7f-18c4-11ea-a811-000d3aa4692b}.TxR.blf
0x00008186878a01a0  32769      1 RW-r-- \Device\HarddiskVolume2\Users\Admin\NTUSER.DAT{53b39e7f-18c4-11ea-a811-000d3aa4692b}.TxR.0.regtrans-ms
0x00008186878a12e0  32771      1 RWD--- \Device\clfs\Device\HarddiskVolume2\Users\Admin\AppData\Local\Microsoft\Windows\UsrClass.dat{8b531e67-d30d-11ed-9721-0800271c1083}.TxR
0x00008186878a1b80  32769      1 RW-r-- \Device\HarddiskVolume2\Users\Admin\NTUSER.DAT{53b39e7f-18c4-11ea-a811-000d3aa4692b}.TxR.1.regtrans-ms
0x00008186878a2700  32769      1 RW-r-- \Device\HarddiskVolume2\Users\Admin\AppData\Local\Microsoft\Windows\UsrClass.dat{8b531e67-d30d-11ed-9721-0800271c1083}.TxR.0.regtrans-ms
0x00008186878a29e0  32769      1 RW-r-- \Device\HarddiskVolume2\Users\Admin\AppData\Local\Microsoft\Windows\UsrClass.dat{8b531e67-d30d-11ed-9721-0800271c1083}.TxR.1.regtrans-ms
0x00008186878a39b0  32769      1 RW-r-- \Device\HarddiskVolume2\Users\Admin\AppData\Local\Microsoft\Windows\UsrClass.dat{8b531e67-d30d-11ed-9721-0800271c1083}.TxR.2.regtrans-ms
0x00008186878a3e00  32769      1 RW-r-- \Device\HarddiskVolume2\Users\Admin\AppData\Local\Microsoft\Windows\UsrClass.dat{8b531e67-d30d-11ed-9721-0800271c1083}.TxR.blf
0x00008186878b1e40  32768      1 RW---- \Device\HarddiskVolume2\Windows\System32\config\DRIVERS.LOG1
0x00008186878b2850     28      0 RW---- \Device\HarddiskVolume2\Windows\System32\config\DRIVERS
0x00008186878b30f0  32768      1 RW---- \Device\HarddiskVolume2\Windows\System32\config\DRIVERS.LOG2
0x00008186878b3b00  32769      1 RW-r-- \Device\HarddiskVolume2\Windows\System32\config\DRIVERS{53b39e68-18c4-11ea-a811-000d3aa4692b}.TMContainer00000000000000000002.regtrans-ms
0x00008186878b40c0  32768      1 RW-rwd \Device\clfs\Device\HarddiskVolume2\Windows\System32\config\DRIVERS{53b39e68-18c4-11ea-a811-000d3aa4692b}.TM
0x00008186878b47f0  32769      1 RW-r-- \Device\HarddiskVolume2\Windows\System32\config\DRIVERS{53b39e68-18c4-11ea-a811-000d3aa4692b}.TMContainer00000000000000000001.regtrans-ms
0x00008186878b5aa0  32769      1 RW-r-- \Device\HarddiskVolume2\Windows\System32\config\DRIVERS{53b39e68-18c4-11ea-a811-000d3aa4692b}.TM.blf
0x0000818687902cd0  32747      1 ------ \Device\Afd\Endpoint
0x0000818687903630  32754      1 RW---- \Device\HarddiskVolume2\Windows\System32\SMI\Store\Machine\SCHEMA.DAT
0x0000818687903c70  32717      1 RW---- \Device\HarddiskVolume2\Users\Admin\ntuser.dat.LOG1
0x0000818687903e00      3      0 R--r-d \Device\HarddiskVolume2\Windows\System32\dmxmlhelputils.dll
0x0000818687904da0  32739      1 RW-rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Windows\AppRepository\StateRepository-Machine.srd-wal
0x0000818687905570  32768      1 RW-rwd \Device\clfs\Device\HarddiskVolume2\Users\Admin\AppData\Local\Microsoft\Windows\UsrClass.dat{8b531e68-d30d-11ed-9721-0800271c1083}.TM
0x0000818687905890  32768      1 RW-rwd \Device\clfs\Device\HarddiskVolume2\Users\Admin\NTUSER.DAT{53b39e80-18c4-11ea-a811-000d3aa4692b}.TM
0x0000818687906380  32769      1 RW-r-- \Device\HarddiskVolume2\Users\Admin\NTUSER.DAT{53b39e80-18c4-11ea-a811-000d3aa4692b}.TMContainer00000000000000000002.regtrans-ms
0x0000818687906830  32345      1 RW---- \Device\HarddiskVolume2\Users\Admin\AppData\Local\Microsoft\Windows\UsrClass.dat
0x0000818687906e70     18      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818687907320  32769      1 RW-r-- \Device\HarddiskVolume2\Users\Admin\AppData\Local\Microsoft\Windows\UsrClass.dat{8b531e68-d30d-11ed-9721-0800271c1083}.TM.blf
0x0000818687907640  32719      1 R--rwd \Device\HarddiskVolume2\Users\Admin\AppData\Local\Microsoft\Credentials
0x0000818687908770  32769      1 RW-r-- \Device\HarddiskVolume2\Windows\System32\SMI\Store\Machine\SCHEMA.DAT{53b39e8c-18c4-11ea-a811-000d3aa4692b}.TMContainer00000000000000000001.regtrans-ms
0x0000818687908a90     12      0 R--r-d \Device\HarddiskVolume2\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe
0x00008186879090d0      1      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818687909bc0  32769      1 RW-r-- \Device\HarddiskVolume2\Windows\System32\SMI\Store\Machine\SCHEMA.DAT{53b39e8c-18c4-11ea-a811-000d3aa4692b}.TM.blf
0x0000818687909d50  32768      1 R--rw- \Device\HarddiskVolume2\Windows\System32
0x0000818687909ee0     11      0 R--r-d \Device\HarddiskVolume2\Windows\System32\Windows.Shell.ServiceHostBuilder.dll
0x000081868790acf0      1      0 R--r-d \Device\HarddiskVolume2\Windows\System32\taskhostw.exe
0x000081868790ae80  32719      1 R--rwd \Device\HarddiskVolume2\Users\Admin\AppData\Roaming\Microsoft\Credentials
0x000081868790b1a0  32768      1 R--r-d \Device\HarddiskVolume2\Windows\System32\fr-FR\svchost.exe.mui
0x000081868790b650      1      0 R--r-d \Device\HarddiskVolume2\Windows\System32\svchost.exe
0x000081868790bb00      3      0 R--r-d \Device\HarddiskVolume2\Windows\System32\msutb.dll
0x000081868790c780      9      0 R--r-d \Device\HarddiskVolume2\Windows\System32\oleaccrc.dll
0x000081868790d270      9      0 R--r-d \Device\HarddiskVolume2\Windows\System32\cdp.dll
0x000081868790d400     18      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000081868790d8b0      4      0 R--r-d \Device\HarddiskVolume2\Windows\System32\AppResolver.dll
0x000081868790def0     18      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000081868790e210      5      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000081868790eb70  32766      1 ------ \Device\DeviceApi\CMNotify
0x000081868790ed00     10      0 R--r-d \Device\HarddiskVolume2\Windows\System32\NotificationController.dll
0x000081868790f1b0  32784      1 RW-r-- \Device\HarddiskVolume2\Windows\System32\winevt\Logs\Microsoft-Windows-Crypto-DPAPI%4BackUpKeySvc.evtx
0x000081868790f4d0  32560      1 ------ \Device\DeviceApi\CMApi
0x000081868790f660     32      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818687910dd0  32784      1 RW-r-- \Device\HarddiskVolume2\Windows\System32\winevt\Logs\Microsoft-Windows-SettingSync%4Operational.evtx
0x0000818687911730      4      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818687911be0      5      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818687912540      5      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x00008186879134e0     19      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818687913800     16      0 R--r-d \Device\HarddiskVolume2\Windows\SysWOW64\mswsock.dll
0x0000818687913990  32784      1 R--r-d \Device\HarddiskVolume2\Windows\System32\fr-FR\ctfmon.exe.mui
0x0000818687914160     19      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818687914ac0     11      0 R--r-d \Device\HarddiskVolume2\Windows\System32\TextInputMethodFormatter.dll
0x0000818687914de0      5      0 R--r-d \Device\HarddiskVolume2\Windows\System32\AUDIOKSE.dll
0x0000818687915740     18      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x00008186879158d0  32747      1 ------ \Device\Afd\Endpoint
0x0000818687915d80     16      0 R--r-d \Device\HarddiskVolume2\Windows\System32\Windows.Security.Authentication.Web.Core.dll
0x0000818687916a00  32768      1 R--r-d \Device\HarddiskVolume2\Windows\System32\fr-FR\KernelBase.dll.mui
0x0000818687916d20     16      0 ------ \Device\HarddiskVolume2\Windows\System32\C_1257.NLS
0x00008186879179a0     16      0 ------ \Device\HarddiskVolume2\Windows\System32\C_1251.NLS
0x0000818687917cc0  32766      1 R--r-d \Device\HarddiskVolume2\Windows\Fonts\StaticCache.dat
0x00008186879187b0     15      0 R--r-d \Device\HarddiskVolume2\Windows\System32\MTF.dll
0x000081868791a0b0      4      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000081868791a3d0  32768      1 R--rw- \Device\HarddiskVolume2\Windows
0x000081868791aec0  32783      1 R--r-- \Device\HarddiskVolume2\Windows\System32\fr-FR\datamap.040C.dat
0x000081868791b1e0     14      0 R--r-d \Device\HarddiskVolume2\Windows\System32\AppxPackaging.dll
0x000081868791b820     14      0 R--r-d \Device\HarddiskVolume2\Windows\System32\daxexec.dll
0x000081868791b9b0  32764      1 RW-rwd \Device\HarddiskVolume2\Users\Admin\AppData\Local\Microsoft\Windows\Explorer\thumbcache_48.db
0x000081868791bcd0  32765      2 RW-rwd \Device\HarddiskVolume2\Users\Admin\AppData\Local\Microsoft\Windows\Explorer\thumbcache_48.db
0x000081868791c950     11      0 R--r-d \Device\HarddiskVolume2\Windows\System32\spoolss.dll
0x000081868791d760  32694      1 ------ \Device\DeviceApi\CMApi
0x000081868791e250      1      1 ------ \Device\DeviceApi\CMApi
0x000081868791e3e0      5      0 R--r-d \Device\HarddiskVolume2\Windows\System32\vaultcli.dll
0x000081868791e700      9      0 R--r-d \Device\HarddiskVolume2\Windows\System32\usbmon.dll
0x000081868791ed40      5      0 R--r-d \Device\HarddiskVolume2\Windows\System32\CapabilityAccessManagerClient.dll
0x000081868791f1f0  32752      1 RW-rwd \Device\HarddiskVolume2\Users\Admin\AppData\Local\Microsoft\Windows\Explorer\iconcache_48.db
0x000081868791f510     11      0 R--r-d \Device\HarddiskVolume2\Windows\explorer.exe
0x000081868791f6a0  32747      1 ------ \Device\Afd\Endpoint
0x000081868791fb50     32      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000081868791fce0      1      1 R--rw- \Device\HarddiskVolume2\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.1110_none_60b5254171f9507e
0x000081868791fe70     23      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818687920960      9      0 R--r-d \Device\HarddiskVolume2\Windows\System32\FXSMON.dll
0x0000818687921a90  32733      1 RW-rw- \Device\HarddiskVolume2\Users\Admin\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\Microsoft\Internet Explorer\DOMStore\MOTUG8JK\www.bing[1].xml
0x0000818687921c20      3      0 R--r-d \Device\HarddiskVolume2\Windows\System32\cellulardatacapabilityhandler.dll
0x00008186879220d0     15      0 R--r-- \Device\HarddiskVolume2\Users\Admin\AppData\Local\Microsoft\Windows\Caches\{AFBF9F1A-8EE8-4C77-AF34-C647E37CA0D9}.1.ver0x0000000000000006.db
0x0000818687923b60      3      0 R--r-d \Device\HarddiskVolume2\Windows\System32\wifidatacapabilityhandler.dll
0x0000818687924330     12      0 R--r-d \Device\HarddiskVolume2\Windows\System32\wpnapps.dll
0x0000818687925780  32768      1 R--r-d \Device\HarddiskVolume2\Windows\System32\fr-FR\Conhost.exe.mui
0x0000818687926ef0  27139      1 ------ \Device\NamedPipe\lsass
0x000081868792abe0  32784      1 RW-rwd \Device\HarddiskVolume2\Windows\CSC\v2.0.6\pq
0x000081868792b540  32765      1 ------ \Device\DeviceApi\SwDevice
0x000081868792c1c0  32768      1 R--r-d \Device\HarddiskVolume2\Windows\System32\fr-FR\user32.dll.mui
0x000081868792ccb0  32765      1 ------ \Device\DeviceApi\SwDevice
0x000081868792dac0  32767      1 R--rw- \Device\HarddiskVolume2\Windows\CSC
0x000081868792fb90  32781      1 R--r-d \Device\HarddiskVolume2\Windows\System32\fr-FR\msxml6r.dll.mui
0x0000818687931300  32211      1 RW-rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Windows\AppRepository\StateRepository-Deployment.srd-shm
