Offset(P)            #Ptr   #Hnd Access Name
0x000000001f162350      9      0 R--r-d \Device\HarddiskVolume2\Windows\System32\timedate.cpl
0x000000001f17a070      1      1 R--r-d \Device\HarddiskVolume2\Windows\Fonts\StaticCache.dat
0x000000001f17a3c0     16      0 R--rwd \Device\HarddiskVolume2\Windows\System32\advapi32.dll
0x000000001f17af20      9      0 R--r-d \Device\HarddiskVolume2\Windows\System32\MsCtfMonitor.dll
0x000000001f17c970      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac
0x000000001f1a6a80     18      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000001f1b0360     33      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000001f1b0d00     16      0 R--rwd \Device\HarddiskVolume2\Users\desktop.ini
0x000000001f1b1bb0     16      0 R--rwd \Device\HarddiskVolume2\Users\Jean\Desktop\desktop.ini
0x000000001f1b2f20     16      0 R--rwd \Device\HarddiskVolume2\Users\Public\Desktop\desktop.ini
0x000000001f1b3a20      2      1 RW-r-- \Device\HarddiskVolume2\Windows\System32\config\TxR\{016888cd-6c6f-11de-8d1d-001e0bcde3ec}.TMContainer00000000000000000001.regtrans-ms
0x000000001f1b4bd0     10      0 R--r-d \Device\HarddiskVolume2\Windows\System32\dwmredir.dll
0x000000001f1b4e50     13      0 R--r-d \Device\HarddiskVolume2\Windows\System32\mmres.dll
0x000000001f1b5050      1      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000001f1b5390      2      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000001f1b7b30     16      0 R--rwd \Device\HarddiskVolume2\Users\Public\desktop.ini
0x000000001f1b7f20      2      1 R--rwd \Device\HarddiskVolume2\Users\Jean\Desktop
0x000000001f1b84e0      2      1 R--rwd \Device\HarddiskVolume2\Users\Jean\Desktop
0x000000001f1b86b0      2      1 R--rwd \Device\HarddiskVolume2\Users\Jean\AppData\Local\Microsoft\Windows\Burn
0x000000001f1b8800      2      1 R--rwd \Device\HarddiskVolume2\Users\Jean\AppData\Local\Microsoft\Windows\Burn
0x000000001f1b8950      2      1 R--rwd \Device\HarddiskVolume2\Users\Public\Desktop
0x000000001f1b8aa0      2      1 R--rwd \Device\HarddiskVolume2\Users\Public\Desktop
0x000000001f1b8c80     16      0 R--rwd \Device\HarddiskVolume2\Program Files (x86)\desktop.ini
0x000000001f1b8dd0     18      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000001f1b9050      1      1 RW---- \Device\HarddiskVolume2\Windows\System32\config\SECURITY.LOG1
0x000000001f1ba070      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac
0x000000001f1ba260     11      0 R--r-d \Device\HarddiskVolume2\Windows\System32\shdocvw.dll
0x000000001f1ba940     16      0 R--rwd \Device\HarddiskVolume2\Windows\SysWOW64\lpk.dll
0x000000001f1bbf20      2      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000001f1bcd10     16      0 R--rwd \Device\HarddiskVolume2\Windows\System32\msvcrt.dll
0x000000001f1c0450     12      0 R--r-d \Device\HarddiskVolume2\Windows\System32\AltTab.dll
0x000000001f1c5d10     16      0 R----- \Device\HarddiskVolume2\Windows\Prefetch\DLLHOST.EXE-766398D2.pf
0x000000001f1c6720     10      0 R--r-d \Device\HarddiskVolume2\Windows\System32\wlanapi.dll
0x000000001f1c8070      5      0 R--r-d \Device\HarddiskVolume2\Windows\System32\QAGENT.DLL
0x000000001f1c8300      5      0 R--r-d \Device\HarddiskVolume2\Windows\System32\WWanAPI.dll
0x000000001f1c9c80     13      0 R--r-d \Device\HarddiskVolume2\Windows\System32\wwapi.dll
0x000000001f1d2400     18      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000001f1d27a0     10      0 R--r-d \Device\HarddiskVolume2\Windows\System32\appinfo.dll
0x000000001f1d2dd0     16      0 R--rwd \Device\HarddiskVolume2\Windows\System32\KernelBase.dll
0x000000001f1d33c0     16      0 R--rwd \Device\HarddiskVolume2\ProgramData\Microsoft\Windows\Start Menu\Programs\desktop.ini
0x000000001f1d3a50     18      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000001f1d3dd0     18      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000001f1d3f20     16      0 R--rwd \Device\HarddiskVolume2\Windows\System32\cryptbase.dll
0x000000001f1d4070     16      0 R--rwd \Device\HarddiskVolume2\Users\Jean\AppData\Roaming\Microsoft\Windows\Start Menu\desktop.ini
0x000000001f1d44d0      5      0 R--r-d \Device\HarddiskVolume2\Windows\System32\gameux.dll
0x000000001f1d52a0     18      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000001f1d5c10     16      0 R--rwd \Device\HarddiskVolume2\Windows\System32\oleaut32.dll
0x000000001f1d6860     12      0 R--r-d \Device\HarddiskVolume2\Windows\System32\PlaySndSrv.dll
0x000000001f1d6f20     18      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000001f1d76f0     16      0 R--rwd \Device\HarddiskVolume2\Windows\System32\ole32.dll
0x000000001f1d8110      8      0 R--r-d \Device\HarddiskVolume2\Windows\System32\userinit.exe
0x000000001f1d8f20     33      0 RW-rwd \Device\HarddiskVolume2\$BitMap
0x000000001f1d9560     33      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000001f1dbf20      5      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000001f1dc2d0     14      0 R--r-- \Device\HarddiskVolume2\Windows\System32\ntdll.dll
0x000000001f1dc4c0      3      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000001f1e1070      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac
0x000000001f1e4e20     18      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000001f1e5070     16      0 R--rwd \Device\HarddiskVolume2\Windows\System32\gdi32.dll
0x000000001f1e6990     25      0 RW-rwd \Device\HarddiskVolume2\$Mft
0x000000001f1e78f0      2      1 RW-r-- \Device\HarddiskVolume1\$Extend\$RmMetadata\$TxfLog\$TxfLog.blf
0x000000001f1e7a20      2      1 RWDrwd \Device\clfs\Device\HarddiskVolume1\$Extend\$RmMetadata\$TxfLog\$TxfLog
0x000000001f1e9510      2      1 RW-r-- \Device\HarddiskVolume2\$Extend\$RmMetadata\$TxfLog\$TxfLogContainer00000000000000000002
0x000000001f1e9980      2      1 RW-r-- \Device\HarddiskVolume2\$Extend\$RmMetadata\$TxfLog\$TxfLogContainer00000000000000000001
0x000000001f1ecda0     15      0 R--r-- \Device\HarddiskVolume2\Windows\SysWOW64\ntdll.dll
0x000000001f1ef9f0     18      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000001f1f03a0      5      0 R--r-d \Device\HarddiskVolume2\Windows\System32\consent.exe
0x000000001f1f0aa0      2      1 R--rwd \Device\HarddiskVolume2\Users\Jean\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\User Pinned
0x000000001f1f0f20     12      0 R--r-d \Device\HarddiskVolume2\Windows\Resources\Themes\Aero\Shell\NormalColor\shellstyle.dll
0x000000001f1f3bb0      1      1 R----- \Device\HarddiskVolume2\System Volume Information\{3808876b-c176-4e48-b7ae-04046e6cc752}
0x000000001f1f43a0      9      0 R--r-d \Device\HarddiskVolume2\Windows\System32\kerberos.dll
0x000000001f1f4f20     12      0 R--r-d \Device\HarddiskVolume2\Windows\System32\PrintIsolationProxy.dll
0x000000001f1f5820     16      0 R--r-d \Device\HarddiskVolume2\Windows\System32\msftedit.dll
0x000000001f1f6a60      3      0 RW-rwd \Device\HarddiskVolume2\$MftMirr
0x000000001f1f77d0      7      0 R--r-d \Device\HarddiskVolume2\Windows\System32\wbem\WmiDcPrv.dll
0x000000001f1f79b0      1      1 RW---- \Device\HarddiskVolume2\Users\Jean\AppData\Local\Microsoft\Windows\UsrClass.dat.LOG2
0x000000001f1f8480     18      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000001f1f86d0     16      0 R--rwd \Device\HarddiskVolume2\Windows\System32\user32.dll
0x000000001f1f9b50      1      1 R--rw- \Device\HarddiskVolume2\Windows\System32
0x000000001fe013e0     11      0 R--r-d \Device\HarddiskVolume2\Windows\System32\ntlanman.dll
0x000000001fe022d0     12      0 R--r-d \Device\HarddiskVolume2\Windows\System32\drprov.dll
0x000000001fe02b30     11      0 R--r-d \Device\HarddiskVolume2\Windows\System32\EhStorAPI.dll
0x000000001fe02dc0      2      1 ------ \Device\NamedPipe\wkssvc
0x000000001fe04570     13      0 R--r-d \Device\HarddiskVolume2\Windows\System32\davhlpr.dll
0x000000001fe04c90      2      2 RW-rwd \Device\HarddiskVolume2\Users\Jean\AppData\Local\Microsoft\Windows\Explorer\thumbcache_1024.db
0x000000001fe04f20     10      0 R--r-d \Device\HarddiskVolume2\Windows\System32\davclnt.dll
0x000000001fe21dd0      8      0 R--r-d \Device\HarddiskVolume2\Windows\System32\fontext.dll
0x000000001fe285a0     16      0 R--rw- \Device\HarddiskVolume2\Users\Jean\Desktop\Nouveau document texte.txt
0x000000001fe55340     15      0 R--r-- \Device\HarddiskVolume2\Users\Jean\AppData\Local\Microsoft\Windows\Caches\{AFBF9F1A-8EE8-4C77-AF34-C647E37CA0D9}.1.ver0x0000000000000004.db
0x000000001fe56570     16      0 R--rwd \Device\HarddiskVolume2\Windows\System32\conhost.exe
0x000000001fe56b30      1      1 R--r-d \Device\HarddiskVolume2\Windows\System32\fr-FR\KernelBase.dll.mui
0x000000001feb3580     15      0 R--r-- \Device\HarddiskVolume2\Windows\AppPatch\AppPatch64\sysmain.sdb
0x000000001feb36d0     18      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000001feb4d60      1      1 ------ \Device\NamedPipe\MsFteWds
0x000000001feb7b10     18      1 RW-r-- \Device\HarddiskVolume2\Windows\System32\winevt\Logs\Microsoft-Windows-ReadyBoost%4Operational.evtx
0x000000001feb7f20      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac
0x000000001feb8660     11      0 R--r-d \Device\HarddiskVolume2\Windows\System32\mapi32.dll
0x000000001febaf20      9      0 R--r-d \Device\HarddiskVolume2\Windows\System32\mssvp.dll
0x000000001febb650      4      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000001febc820     16      0 R--rwd \Device\HarddiskVolume2\Windows\System32\msctf.dll
0x000000001febda20      2      0 R--r-d \Device\HarddiskVolume2\Users\Jean\Searches\Indexed Locations.search-ms
0x000000001febdf20      1      1 R--rw- \Device\HarddiskVolume2\Windows\System32
0x000000001febe960     12      0 R--r-d \Device\HarddiskVolume2\Windows\System32\themecpl.dll
0x000000001fec0520      2      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000001fec35e0      4      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000001fec5070      1      1 ------ \Device\NamedPipe\MsFteWds
0x000000001fec55c0     16      0 R--r-d \Device\HarddiskVolume2\Windows\System32\fr-FR\mssvp.dll.mui
0x000000001fec9070     16      0 R--rwd \Device\HarddiskVolume2\Windows\System32\cmd.exe
0x000000001fec92e0     19      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000001fec99a0      4      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000001fec9f20     12      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000001fed8f20     16      0 R--r-- \Device\HarddiskVolume2\Windows\AppPatch\pcamain.sdb
0x000000001fef9700     13      0 R--r-d \Device\HarddiskVolume2\Windows\SysWOW64\api-ms-win-core-synch-l1-2-0.dll
0x000000001ffb6dd0     15      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000001ffb6f20     17      1 R--r-d \Device\HarddiskVolume2\Windows\System32\fr-FR\win32k.sys.mui
0x000000001ffbcc70      1      1 RW-r-d \Device\HarddiskVolume2\Windows\System32\wdi\LogFiles\BootCKCL.etl
0x000000001ffbcdc0      2      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000001ffbe140      8      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000001ffbe290     16      0 R--r-- \Device\HarddiskVolume2\Windows\Fonts\vgasys.fon
0x000000001ffc2c20      1      1 RW-rwd \Device\HarddiskVolume2\Users\Jean\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db
0x000000001ffe4430      2      0 RW-rw- \Device\HarddiskVolume2\Users\Jean\AppData\Roaming\Microsoft\Windows\Recent\Projets.lnk
